Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
449,https://www.digikey.com/Photos/Taoglas/MFG_AA.171.301111.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,AA.171.301111,RF ANT 1.561/1.575GHZ CER PATCH,TAOGLAS,Bulk,Lead time,16 Weeks,,10,10,,"{""RF Family/Standard"":"" Navigation"","" Frequency Group"":"" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 1561GHz"","" 1575GHz"","" 1602GHz"","" Frequency Range"":"" 1559GHz ~ 161GHz"","" Antenna Type"":"" Ceramic Patch"","" Number of Bands"":"" 3"","" VSWR"":"" 2"","" Return Loss"":"" -"","" Gain"":"" 416dBi"","" 206dBi"","" 143dBi"","" Features"":"" Cable - 3m"","" LNA"","" Filter"","" Termination"":"" SMA Male"","" Ingress Protection"":"" IP65"","" Mounting Type"":"" Magnetic"","" Height (Max)"":"" 0673"" (1710mm)"","" Applications"":"" Beidou"","" GLONASS"","" GPS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 10"","" Other Names"":"" 931-1389""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/AA.171.301111.pdf,,
450,https://www.digikey.com/Photos/Taoglas/MFG_TLS.01.1F11.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,TLS.01.1F11,RF ANT 829MHZ/1.575GHZ WHIP STR,TAOGLAS,Bag,Lead time,16 Weeks,,10,10,,"{""RF Family/Standard"":"" Cellular"","" Navigation"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 829MHz"","" 1575GHz"","" 22GHz"","" Frequency Range"":"" 698MHz ~ 960MHz"","" 1575GHz"","" 171GHz ~ 27GHz"","" Antenna Type"":"" Whip"","" Straight"","" Number of Bands"":"" 3"","" VSWR"":"" -"","" Return Loss"":"" -"","" Gain"":"" 4dBi"","" Power - Max"":"" 100W"","" Features"":"" -"","" Termination"":"" N Type Male"","" Ingress Protection"":"" IP69K"","" Mounting Type"":"" Base Mount"","" Height (Max)"":"" 3134"" (7960mm)"","" Applications"":"" GPS"","" LTE"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 10"","" Other Names"":"" 931-1435""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/TLS.01.1F11.pdf,,
451,https://www.digikey.com/Photos/Taoglas/MFG_WS.02.B.205111.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,WS.02.B.205111,RF ANT 2.4GHZ DOME SMA ML PNL MT,TAOGLAS,Bulk,Lead time,16 Weeks,,10,10,,"{""RF Family/Standard"":"" 802154"","" Bluetooth"","" WiFi"","" Frequency Group"":"" UHF (2GHz ~ 3GHz)"","" Frequency (Center/Band)"":"" 24GHz"","" Frequency Range"":"" 24GHz ~ 25GHz"","" Antenna Type"":"" Dome"","" Number of Bands"":"" 1"","" VSWR"":"" 138"","" Return Loss"":"" -1586dB"","" Gain"":"" 442dBi"","" Features"":"" Cable - 2m"","" Termination"":"" SMA Male"","" Ingress Protection"":"" IP67"","" IP69K"","" Mounting Type"":"" Panel Mount"","" Height (Max)"":"" 1122"" (2850mm)"","" Applications"":"" Bluetooth"","" Wi-Fi"","" WLAN"","" Zigbee"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 10"","" Other Names"":"" 931-1340""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/WS.02.B.205111.pdf,,
452,https://www.digikey.com/Photos/Taoglas/MFG_WM.90.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,WM.90.A305111,RF ANT 748MHZ/892MHZ WHIP STR,TAOGLAS,Bulk,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" -"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 748MHz"","" 892MHz"","" 19GHz"","" 26GHz"","" Frequency Range"":"" 698MHz ~ 798MHz"","" 824MHz ~ 960MHz"","" 171GHz ~ 217GHz"","" 257GHz ~ 269GHz"","" Antenna Type"":"" Whip"","" Straight"","" Number of Bands"":"" 4"","" VSWR"":"" -"","" Return Loss"":"" -3dB"","" -6dB"","" -6dB"","" -6dB"","" Gain"":"" -275dBi"","" 202dBi"","" 509dBi"","" 465dBi"","" Power - Max"":"" 2W"","" Features"":"" -"","" Termination"":"" SMA Male"","" Ingress Protection"":"" IP67"","" Mounting Type"":"" Bracket Mount"","" Height (Max)"":"" 9764"" (24800mm)"","" Applications"":"" -"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1165""}",Yes,EAR99,85437099,https://cdn2.taoglas.com/datasheets/WM.90.A.305111.pdf,,
453,https://www.digikey.com/Photos/Taoglas/MFG_MA530.A.CG.003.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,MA530.A.CG.003,RF ANT 2.4GHZ/5.5GHZ DOME RP-SMA,TAOGLAS,Bulk,Lead time,16 Weeks,,25,25,,"{""RF Family/Standard"":"" 802154"","" Bluetooth"","" WiFi"","" Frequency Group"":"" UHF (2GHz ~ 3GHz)"","" SHF (f > 4GHz)"","" Frequency (Center/Band)"":"" 24GHz"","" 55GHz"","" Frequency Range"":"" 24GHz ~ 25GHz"","" 515GHz ~ 585GHz"","" Antenna Type"":"" Dome"","" Number of Bands"":"" 2"","" VSWR"":"" 3"","" Return Loss"":"" -5dB"","" Gain"":"" 35dBi"","" 16dBi"","" Power - Max"":"" 5W"","" Features"":"" -"","" Termination"":"" RP-SMA Male"","" Ingress Protection"":"" IP69K"","" Mounting Type"":"" Panel Mount"","" Height (Max)"":"" 0772"" (1960mm)"","" Applications"":"" Bluetooth"","" WLAN"","" Zigbee"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 25"","" Other Names"":"" 931-1321""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/MA530.A.CG.003.pdf,,
454,https://www.digikey.com/Photos/Taoglas/MFG_AA.175.301111.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,AA.175.301111,MAGMAX2 GPS L1/L2 MAG MOUNT ANTE,TAOGLAS,Bag,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" Navigation"","" Frequency Group"":"" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 12276GHz"","" 1575GHz"","" 1602GHz"","" Frequency Range"":"" 12257GHz ~ 12277GHz "","" 1574GHz ~ 1576GHz "","" 1597GHz ~ 1607GHz"","" Antenna Type"":"" Module"","" Number of Bands"":"" 3"","" VSWR"":"" 2"","" Return Loss"":"" -10dB"","" Gain"":"" 378dBi"","" 222dBi"","" 205dBi"","" Features"":"" Cable - 3m"","" LNA"","" Filter"","" Termination"":"" SMA Male"","" Ingress Protection"":"" IP67"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0669"" (1700mm)"","" Applications"":"" GLONASS"","" GNSS"","" GPS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 931-AA175301111""}",Yes,EAR99,85437099,https://cdn3.taoglas.com/datasheets/AA.175.301111.pdf,,
455,https://www.digikey.com/Photos/Taoglas/MFG_LMA101.A.BI.001.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,LMA101.A.BI.001,RF ANT 829MHZ/2.2GHZ MOD SMA MAL,TAOGLAS,Bulk,Lead time,16 Weeks,,20,20,,"{""RF Family/Standard"":"" Cellular"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 829MHz"","" 22GHz"","" Frequency Range"":"" 698MHz ~ 960MHz"","" 171GHz ~ 269GHz"","" Antenna Type"":"" Module"","" Number of Bands"":"" 2"","" VSWR"":"" -"","" Return Loss"":"" -"","" Gain"":"" 51dBi"","" Features"":"" -"","" Termination"":"" SMA Male"","" Ingress Protection"":"" IP67"","" Mounting Type"":"" Magnetic"","" Chassis Mount"","" Height (Max)"":"" 1437"" (3650mm)"","" Applications"":"" LTE"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 20"","" Other Names"":"" 931-1501""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/LMA101.A.BI.001.pdf,,
456,https://www.digikey.com/Photos/Taoglas/MFG_RG.02.01.3000W.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,RG.02.01.3000W,RF ANT 892MHZ/1.85GHZ DOME SMB,TAOGLAS,Bulk,Lead time,16 Weeks,,50,50,,"{""RF Family/Standard"":"" Cellular"","" Frequency Group"":"" UHF (300MHz ~ 1GHz)"","" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 892MHz"","" 185GHz"","" Frequency Range"":"" 824MHz ~ 960MHz"","" 171GHz ~ 199GHz"","" Antenna Type"":"" Dome"","" Number of Bands"":"" 2"","" VSWR"":"" -"","" Return Loss"":"" -18dB"","" Gain"":"" 25dBi"","" Power - Max"":"" 10W"","" Features"":"" -"","" Termination"":"" SMB Male"","" Ingress Protection"":"" IP67"","" Mounting Type"":"" Adhesive"","" Height (Max)"":"" 0693"" (1760mm)"","" Applications"":"" GSM"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 50"","" Other Names"":"" 931-1382""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/RG.02.01.3000W.pdf,,
457,https://www.digikey.com/Photos/Taoglas/MFG_TLS.01.305111.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,TLS.01.305111,RF ANT 829MHZ/1.575GHZ WHIP STR,TAOGLAS,Bag,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" Cellular"","" Navigation"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 829MHz"","" 1575GHz"","" 22GHz"","" Frequency Range"":"" 698MHz ~ 960MHz"","" 1575GHz"","" 171GHz ~ 27GHz"","" Antenna Type"":"" Whip"","" Straight"","" Number of Bands"":"" 3"","" VSWR"":"" -"","" Return Loss"":"" -10dB"","" Gain"":"" 46dB"","" Power - Max"":"" 100W"","" Features"":"" -"","" Termination"":"" SMA Male"","" Ingress Protection"":"" IP69K"","" Mounting Type"":"" Panel Mount"","" Height (Max)"":"" 3150"" (8000mm)"","" Applications"":"" GPS"","" LTE"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1437""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/TLS.01.305111.pdf,,
458,https://www.digikey.com/Photos/Taoglas/MFG_OMB.242.08F21.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,OMB.242.08F21,RF ANT 2.4GHZ WHIP STR N FEM,TAOGLAS,Tube,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" Bluetooth"","" WiFi"","" Frequency Group"":"" UHF (2GHz ~ 3GHz)"","" Frequency (Center/Band)"":"" 24GHz"","" Frequency Range"":"" 24GHz ~ 25GHz"","" Antenna Type"":"" Whip"","" Straight"","" Number of Bands"":"" 1"","" VSWR"":"" 13"","" Return Loss"":"" -"","" Gain"":"" 8dBi"","" Power - Max"":"" 50W"","" Features"":"" -"","" Termination"":"" N Type Female"","" Ingress Protection"":"" -"","" Mounting Type"":"" Bracket Mount"","" Height (Max)"":"" 20591"" (52300mm)"","" Applications"":"" Bluetooth"","" WLAN"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1168""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/OMB.242.08F21.pdf,,
459,https://www.digikey.com/Photos/Taoglas/MFG_MA170.A.BI.001.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,MA170.A.BI.001,MONSOON 3M LTE MIMO(1&2) SMA(M)S,TAOGLAS,Tray,Lead time,16 Weeks,,16,16,,"{""RF Family/Standard"":"" Cellular"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 7505MHz"","" 859MHz"","" 920MHz"","" 1795GHz"","" 192GHz"","" 2045GHz"","" 2495GHz"","" 345GHz"","" Frequency Range"":"" 698MHz ~ 960MHz"","" 171GHz ~ 217GHz"","" 249GHz ~ 269GHz"","" Antenna Type"":"" Dome"","" Number of Bands"":"" 8"","" VSWR"":"" 5"","" Return Loss"":"" -"","" Gain"":"" 147dBi"","" 228dBi"","" 236dBi"","" 274dBi"","" 328dBi"","" 443dBi"","" 593dBi"","" Features"":"" -"","" Termination"":"" SMA Male"","" Ingress Protection"":"" -"","" Mounting Type"":"" Base Mount"","" Height (Max)"":"" 1218"" (3093mm)"","" Applications"":"" 2G"","" 3G"","" 4G"","" LTE"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 16"","" Other Names"":"" 931-1527""}",Yes,EAR99,85437099,http://cdn.taoglas.com/datasheets/MA170.A.BI.001.pdf,,
460,https://www.digikey.com/Photos/Taoglas/MFG_OMB.6912.03F21.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,OMB.6912.03F21,RF ANT 829MHZ/2.2GHZ WHIP STR N,TAOGLAS,Tube,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" -"","" Frequency Group"":"" UHF (300MHz ~ 1GHz)"","" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 829MHz"","" 22GHz"","" Frequency Range"":"" 698MHz ~ 960MHz"","" 171GHz ~ 27GHz"","" Antenna Type"":"" Whip"","" Straight"","" Number of Bands"":"" 2"","" VSWR"":"" 3"","" Return Loss"":"" -"","" Gain"":"" 45dBi"","" Power - Max"":"" 150W"","" Features"":"" -"","" Termination"":"" N Type Female"","" Ingress Protection"":"" IP65"","" Mounting Type"":"" Bracket Mount"","" Height (Max)"":"" 12598"" (32000mm)"","" Applications"":"" -"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1444""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/OMB.6912.03F21.pdf,,
461,https://www.digikey.com/Photos/Taoglas/MFG_MA131.A.LK.002.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,MA131.A.LK.002,RF ANT 915MHZ/1.575GHZ DOME CAB,TAOGLAS,Bulk,Lead time,16 Weeks,,10,10,,"{""RF Family/Standard"":"" Navigation"","" Frequency Group"":"" UHF (300MHz ~ 1GHz)"","" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 915MHz"","" 1575GHz"","" 1602GHz"","" Frequency Range"":"" 902MHz ~ 928MHz"","" 1574GHz ~ 1606GHz"","" Antenna Type"":"" Dome"","" Number of Bands"":"" 3"","" VSWR"":"" 2"","" Return Loss"":"" -10dB"","" -3219dB"","" -2477dB"","" Gain"":"" 083dB"","" -14dBi"","" -13dBi"","" Power - Max"":"" 5W"","" Features"":"" Cable - 200mm"","" LNA"","" Filter"","" Termination"":"" SMA Male (2)"","" Ingress Protection"":"" IP67"","" IP69K"","" Mounting Type"":"" Panel Mount"","" Height (Max)"":"" 1122"" (2850mm)"","" Applications"":"" GLONASS"","" GPS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 10"","" Other Names"":"" 931-1352""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/MA131.A.LK.002.pdf,,
462,https://www.digikey.com/Photos/Taoglas/MFG_MA173.A.LBI.001.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,MA173.A.LBI.001,MONSOON PERMANENT MOUNT 3M GNSS,TAOGLAS,Bulk,Lead time,16 Weeks,,16,16,,"{""RF Family/Standard"":"" Cellular"","" General ISM"","" Navigation"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 761MHz"","" 859MHz"","" 920MHz"","" 157542GHz"","" 1602GHz"","" 1795GHz"","" 192GHz"","" 2045GHz"","" 259GHz"","" Frequency Range"":"" 698MHz ~ 269GHz"","" Antenna Type"":"" Dome"","" Number of Bands"":"" 9"","" VSWR"":"" -"","" Return Loss"":"" -3dB"","" 10dB"","" Gain"":"" -258dBi"","" -454dBi"","" -353dBi"","" 1dBic"","" -33dBi"","" -451dBi"","" -472dBi"","" -359dBi"","" Features"":"" LNA"","" Filter"","" Termination"":"" SMA Male"","" Ingress Protection"":"" IP67"","" Mounting Type"":"" Panel Mount"","" Height (Max)"":"" 1220"" (3100mm)"","" Applications"":"" DCS"","" GLONASS"","" GPS"","" GSM"","" LTE"","" PCS"","" UMTS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 16"","" Other Names"":"" 931-1608""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/MA173.A.LBI.001.pdf,,
463,https://www.digikey.com/Photos/Taoglas/MFG_TI.10.0112.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,TI.10.0112,RF ANT 433MHZ WHIP RA SMA MALE,TAOGLAS,Bulk,Lead time,16 Weeks,,100,100,,"{""RF Family/Standard"":"" -"","" Frequency Group"":"" UHF (300MHz ~ 1GHz)"","" Frequency (Center/Band)"":"" 433MHz"","" Frequency Range"":"" 433MHz ~ 434MHz"","" Antenna Type"":"" Whip"","" Right Angle"","" Number of Bands"":"" 1"","" VSWR"":"" 15"","" Return Loss"":"" -20dB"","" Gain"":"" 0dBi"","" Power - Max"":"" 5W"","" Features"":"" -"","" Termination"":"" SMA Male"","" Ingress Protection"":"" -"","" Mounting Type"":"" Connector Mount"","" Height (Max)"":"" 1764"" (4480mm)"","" Applications"":"" -"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 931-1069""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/TI.10.0112.pdf,,
464,https://www.digikey.com/Photos/Taoglas/MFG_MA750.A.ABICG.003.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,MA750.A.ABICG.003,RF ANT 829MHZ/1.6GHZ DOME SMA ML,TAOGLAS,Bulk,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" Cellular"","" Navigation"","" WiFi"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 829MHz"","" 16GHz"","" 19GHz"","" 25GHz"","" 32GHz"","" 47GHz"","" Frequency Range"":"" 698MHz ~ 960MHz"","" 1575GHz ~ 1602GHz"","" 171GHz ~ 217GHz"","" 23GHz ~ 27GHz"","" 29GHz ~ 35GHz"","" 45GHz ~ 485GHz"","" Antenna Type"":"" Dome"","" Number of Bands"":"" 6"","" VSWR"":"" 3"","" 2"","" Return Loss"":"" -"","" Gain"":"" 32dBi"","" Features"":"" LNA"","" Filter"","" Termination"":"" SMA Male"","" Ingress Protection"":"" IP67"","" Mounting Type"":"" Panel Mount"","" Height (Max)"":"" 3374"" (8570mm)"","" Applications"":"" GLONASS"","" GPS"","" LTE"","" WLAN"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1208""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/MA750.A.ABICG.003.pdf,,
465,https://www.digikey.com/Photos/Taoglas/MFG_GW.05.0E23.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,GW.05.0E23,GW.05.0E23 DUAL-BAND WIFI 2.4/5.,TAOGLAS,Bag,Lead time,16 Weeks,,100,100,,"{""RF Family/Standard"":"" 802154"","" Bluetooth"","" WiFi"","" Frequency Group"":"" UHF (3GHz ~ 4GHz)"","" SHF (f > 4GHz)"","" Frequency (Center/Band)"":"" 3775GHz"","" 4175GHz"","" Frequency Range"":"" 24GHz ~ 25GHz"","" 515GHz ~ 585GHz"","" Antenna Type"":"" Whip"","" Tilt"","" Number of Bands"":"" 2"","" VSWR"":"" -"","" Return Loss"":"" -3dB"","" -5dB"","" Gain"":"" 373dBi"","" 064dBi"","" 409dBi"","" 246dBi"","" Power - Max"":"" 10W"","" Features"":"" -"","" Termination"":"" SMB"","" Fakra"","" Ingress Protection"":"" -"","" Mounting Type"":"" Connector Mount"","" Height (Max)"":"" 2740"" (6960mm)"","" Applications"":"" Bluetooth"","" Wi-Fi"","" Zigbee"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 931-1541""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/GW.05.0E23.pdf,,
466,https://www.digikey.com/Photos/Taoglas/TG.59.0113.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,TG.59.0113,ANT MONOPOLE 5G/4G SMA 1.7 - 6GH,TAOGLAS,Bag,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" Cellular"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 146GHz"","" 1955GHz"","" 2495GHz"","" 355GHz"","" 41GHz"","" 55375GHz"","" Frequency Range"":"" 14GHz ~ 152GHz"","" 171GHz ~ 22GHz"","" 23GHz ~ 269GHz"","" 33GHz ~ 38GHz"","" 35GHz ~ 5GHz"","" 515GHz ~ 5925GHz"","" Antenna Type"":"" Whip"","" Right Angle"","" Number of Bands"":"" 6"","" VSWR"":"" -"","" Return Loss"":"" -"","" Gain"":"" 331dBi"","" 448dBi"","" 359dBi"","" 538dBi"","" 542dBi"","" 273dBi"","" Power - Max"":"" 2W"","" Features"":"" -"","" Termination"":"" SMA Male"","" Ingress Protection"":"" -"","" Mounting Type"":"" Connector Mount"","" Height (Max)"":"" 2835"" (7200mm)"","" Applications"":"" 3G"","" 4G"","" 5G"","" HSPA"","" HSPA+"","" LTE"","" WCDMA"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1"","" Other Names"":"" 931-TG590113""}",Yes,EAR99,85437099,http://cdn.taoglas.com/datasheets/TG.59.0113.pdf,,
467,https://www.digikey.com/Photos/Taoglas/MFG_FW.24.SMA.M.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,FW.24.SMA.M,RF ANT 2.4GHZ WHIP STR SMA MALE,TAOGLAS,Bulk,Lead time,16 Weeks,,50,50,,"{""RF Family/Standard"":"" Bluetooth"","" WiFi"","" Frequency Group"":"" UHF (2GHz ~ 3GHz)"","" Frequency (Center/Band)"":"" 24GHz"","" Frequency Range"":"" 24GHz ~ 25GHz"","" Antenna Type"":"" Whip"","" Straight"","" Number of Bands"":"" 1"","" VSWR"":"" 3"","" Return Loss"":"" -10dB"","" Gain"":"" 44dBi"","" Power - Max"":"" 2W"","" Features"":"" -"","" Termination"":"" SMA Male"","" Ingress Protection"":"" IP67"","" Mounting Type"":"" Connector Mount"","" Height (Max)"":"" 12087"" (30700mm)"","" Applications"":"" Bluetooth"","" Wi-Fi"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 50"","" Other Names"":"" 931-1491""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/FW.24.SMA.M.pdf,,
468,https://www.digikey.com/Photos/Taoglas/MFG_FW.86.B.SMA.M.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,FW.86.B.SMA.M,RF ANT 868MHZ WHIP STR SMA MALE,TAOGLAS,Bulk,Lead time,16 Weeks,,100,100,,"{""RF Family/Standard"":"" General ISM"","" Frequency Group"":"" UHF (300MHz ~ 1GHz)"","" Frequency (Center/Band)"":"" 868MHz"","" Frequency Range"":"" -"","" Antenna Type"":"" Whip"","" Straight"","" Number of Bands"":"" 1"","" VSWR"":"" 2"","" Return Loss"":"" -10dB"","" Gain"":"" 28dBi"","" Power - Max"":"" 2W"","" Features"":"" -"","" Termination"":"" SMA Male"","" Ingress Protection"":"" IP65"","" Mounting Type"":"" Connector Mount"","" Height (Max)"":"" 9449"" (24000mm)"","" Applications"":"" ISM"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 931-1447""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/FW.86.B.SMA.M.pdf,,
469,https://www.digikey.com/Photos/Taoglas/MFG_TG.22.0151.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,TG.22.0151,TG.22 3G/2G CELLULAR CONNECTOR M,TAOGLAS,Bag,Lead time,16 Weeks,,100,100,,"{""RF Family/Standard"":"" Cellular"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 860MHz"","" 920MHz"","" 1795GHz"","" 192GHz"","" 2045GHz"","" Frequency Range"":"" 824MHz ~ 896MHz"","" 880MHz ~ 960MHz"","" 171GHz ~ 188GHz"","" 185GHz ~ 199GHz"","" 192GHz ~ 217GHz"","" Antenna Type"":"" Whip"","" Straight"","" Number of Bands"":"" 5"","" VSWR"":"" 35"","" Return Loss"":"" -"","" Gain"":"" 142dBi"","" 191dBi"","" 251dBi"","" 332dBi"","" 289dBi"","" Power - Max"":"" 20W"","" Features"":"" -"","" Termination"":"" RP-SMA Male"","" Ingress Protection"":"" -"","" Mounting Type"":"" Connector Mount"","" Height (Max)"":"" 1929"" (4900mm)"","" Applications"":"" CDMA"","" DCS"","" EDGE"","" GSM"","" GPRS"","" HSPA"","" PCS"","" UMTS"","" WCDMA"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 100"","" Other Names"":"" 931-1557""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/TG.22.0151.pdf,,
